Level	Rule Name	Subject	Property	Value
WARN	missing_definition	VO:0020474	IAO:0000115	
WARN	missing_definition	VO:0020476	IAO:0000115	
WARN	missing_definition	VO:0020477	IAO:0000115	
WARN	missing_definition	VO:0020478	IAO:0000115	
WARN	missing_definition	VO:0020479	IAO:0000115	
WARN	missing_definition	VO:0020480	IAO:0000115	
WARN	missing_definition	VO:0020481	IAO:0000115	
WARN	missing_definition	VO:0020482	IAO:0000115	
WARN	missing_definition	VO:0020483	IAO:0000115	
WARN	missing_definition	VO:0020484	IAO:0000115	
WARN	missing_definition	VO:0020485	IAO:0000115	
WARN	missing_definition	VO:0020486	IAO:0000115	
WARN	missing_definition	VO:0020487	IAO:0000115	
WARN	missing_definition	VO:0020488	IAO:0000115	
WARN	missing_definition	VO:0020489	IAO:0000115	
WARN	missing_definition	VO:0020490	IAO:0000115	
WARN	missing_definition	VO:0020491	IAO:0000115	
WARN	missing_definition	VO:0020492	IAO:0000115	
WARN	missing_definition	VO:0020493	IAO:0000115	
WARN	missing_definition	VO:0020494	IAO:0000115	
WARN	missing_definition	VO:0020495	IAO:0000115	
WARN	missing_definition	VO:0020496	IAO:0000115	
WARN	missing_definition	VO:0020497	IAO:0000115	
WARN	missing_definition	VO:0020498	IAO:0000115	
WARN	missing_definition	VO:0020499	IAO:0000115	
WARN	missing_definition	VO:0020500	IAO:0000115	
WARN	missing_definition	VO:0020501	IAO:0000115	
WARN	missing_definition	VO:0020502	IAO:0000115	
WARN	missing_definition	VO:0020503	IAO:0000115	
WARN	missing_definition	VO:0020504	IAO:0000115	
WARN	missing_definition	VO:0020505	IAO:0000115	
WARN	missing_definition	VO:0020506	IAO:0000115	
WARN	missing_definition	VO:0020507	IAO:0000115	
WARN	missing_definition	VO:0020508	IAO:0000115	
WARN	missing_definition	VO:0020509	IAO:0000115	
WARN	missing_definition	VO:0020510	IAO:0000115	
WARN	missing_definition	VO:0020511	IAO:0000115	
WARN	missing_definition	VO:0020512	IAO:0000115	
WARN	missing_definition	VO:0020513	IAO:0000115	
WARN	missing_definition	VO:0020514	IAO:0000115	
WARN	missing_definition	VO:0020515	IAO:0000115	
WARN	missing_definition	VO:0020516	IAO:0000115	
WARN	missing_definition	VO:0020517	IAO:0000115	
WARN	missing_definition	VO:0020518	IAO:0000115	
WARN	missing_definition	VO:0020519	IAO:0000115	
WARN	missing_definition	VO:0020520	IAO:0000115	
WARN	missing_definition	VO:0020521	IAO:0000115	
WARN	missing_definition	VO:0020522	IAO:0000115	
WARN	missing_definition	VO:0020523	IAO:0000115	
WARN	missing_definition	VO:0020524	IAO:0000115	
WARN	missing_definition	VO:0020525	IAO:0000115	
WARN	missing_definition	VO:0020526	IAO:0000115	
WARN	missing_definition	VO:0020527	IAO:0000115	
WARN	missing_definition	VO:0020528	IAO:0000115	
WARN	missing_definition	VO:0020529	IAO:0000115	
WARN	missing_definition	VO:0020530	IAO:0000115	
WARN	missing_definition	VO:0020531	IAO:0000115	
WARN	missing_definition	VO:0020532	IAO:0000115	
WARN	missing_definition	VO:0020533	IAO:0000115	
WARN	missing_definition	VO:0020534	IAO:0000115	
WARN	missing_definition	VO:0020535	IAO:0000115	
WARN	missing_definition	VO:0020536	IAO:0000115	
WARN	missing_definition	VO:0020537	IAO:0000115	
WARN	missing_definition	VO:0020538	IAO:0000115	
WARN	missing_definition	VO:0020539	IAO:0000115	
WARN	missing_definition	VO:0020540	IAO:0000115	
WARN	missing_definition	VO:0020541	IAO:0000115	
WARN	missing_definition	VO:0020542	IAO:0000115	
WARN	missing_definition	VO:0020543	IAO:0000115	
WARN	missing_definition	VO:0020544	IAO:0000115	
WARN	missing_definition	VO:0020545	IAO:0000115	
WARN	missing_definition	VO:0020546	IAO:0000115	
WARN	missing_definition	VO:0020547	IAO:0000115	
WARN	missing_definition	VO:0020548	IAO:0000115	
WARN	missing_definition	VO:0020549	IAO:0000115	
WARN	missing_definition	VO:0020550	IAO:0000115	
WARN	missing_definition	VO:0020551	IAO:0000115	
WARN	missing_definition	VO:0020552	IAO:0000115	
WARN	missing_definition	VO:0020553	IAO:0000115	
WARN	missing_definition	VO:0020554	IAO:0000115	
WARN	missing_definition	VO:0020555	IAO:0000115	
WARN	missing_definition	VO:0020556	IAO:0000115	
WARN	missing_definition	VO:0020557	IAO:0000115	
WARN	missing_definition	VO:0020558	IAO:0000115	
WARN	missing_definition	VO:0020559	IAO:0000115	
WARN	missing_definition	VO:0020560	IAO:0000115	
WARN	missing_definition	VO:0020561	IAO:0000115	
WARN	missing_definition	VO:0020562	IAO:0000115	
WARN	missing_definition	VO:0020563	IAO:0000115	
WARN	missing_definition	VO:0020564	IAO:0000115	
WARN	missing_definition	VO:0020565	IAO:0000115	
WARN	missing_definition	VO:0020566	IAO:0000115	
WARN	missing_definition	VO:0020567	IAO:0000115	
WARN	missing_definition	VO:0020568	IAO:0000115	
WARN	missing_definition	VO:0020569	IAO:0000115	
WARN	missing_definition	VO:0020570	IAO:0000115	
WARN	missing_definition	VO:0020571	IAO:0000115	
WARN	missing_definition	VO:0020572	IAO:0000115	
WARN	missing_definition	VO:0020573	IAO:0000115	
WARN	missing_definition	VO:0020574	IAO:0000115	
WARN	missing_definition	VO:0020575	IAO:0000115	
WARN	missing_definition	VO:0020576	IAO:0000115	
WARN	missing_definition	VO:0020577	IAO:0000115	
WARN	missing_definition	VO:0020578	IAO:0000115	
WARN	missing_definition	VO:0020579	IAO:0000115	
WARN	missing_definition	VO:0020580	IAO:0000115	
WARN	missing_definition	VO:0020581	IAO:0000115	
WARN	missing_definition	VO:0020582	IAO:0000115	
WARN	missing_definition	VO:0020583	IAO:0000115	
WARN	missing_definition	VO:0020584	IAO:0000115	
WARN	missing_definition	VO:0020585	IAO:0000115	
WARN	missing_definition	VO:0020586	IAO:0000115	
WARN	missing_definition	VO:0020587	IAO:0000115	
WARN	missing_definition	VO:0020588	IAO:0000115	
WARN	missing_definition	VO:0020589	IAO:0000115	
WARN	missing_definition	VO:0020590	IAO:0000115	
WARN	missing_definition	VO:0020591	IAO:0000115	
WARN	missing_definition	VO:0020592	IAO:0000115	
WARN	missing_definition	VO:0020593	IAO:0000115	
WARN	missing_definition	VO:0020594	IAO:0000115	
WARN	missing_definition	VO:0020595	IAO:0000115	
WARN	missing_definition	VO:0020596	IAO:0000115	
WARN	missing_definition	VO:0020597	IAO:0000115	
WARN	missing_definition	VO:0020598	IAO:0000115	
WARN	missing_definition	VO:0020599	IAO:0000115	
WARN	missing_definition	VO:0020600	IAO:0000115	
WARN	missing_definition	VO:0020601	IAO:0000115	
WARN	missing_definition	VO:0020602	IAO:0000115	
WARN	missing_definition	VO:0020603	IAO:0000115	
WARN	missing_definition	VO:0020604	IAO:0000115	
WARN	missing_definition	VO:0020605	IAO:0000115	
WARN	missing_definition	VO:0020606	IAO:0000115	
WARN	missing_definition	VO:0020607	IAO:0000115	
WARN	missing_definition	VO:0020608	IAO:0000115	
WARN	missing_definition	VO:0020609	IAO:0000115	
WARN	missing_definition	VO:0020610	IAO:0000115	
WARN	missing_definition	VO:0020611	IAO:0000115	
WARN	missing_definition	VO:0020612	IAO:0000115	
WARN	missing_definition	VO:0020613	IAO:0000115	
WARN	missing_definition	VO:0020614	IAO:0000115	
WARN	missing_definition	VO:0020615	IAO:0000115	
WARN	missing_definition	VO:0020616	IAO:0000115	
WARN	missing_definition	VO:0020617	IAO:0000115	
WARN	missing_definition	VO:0020618	IAO:0000115	
WARN	missing_definition	VO:0020619	IAO:0000115	
WARN	missing_definition	VO:0020620	IAO:0000115	
WARN	missing_definition	VO:0020621	IAO:0000115	
WARN	missing_definition	VO:0020622	IAO:0000115	
WARN	missing_definition	VO:0020623	IAO:0000115	
WARN	missing_definition	VO:0020624	IAO:0000115	
WARN	missing_definition	VO:0020625	IAO:0000115	
WARN	missing_definition	VO:0020626	IAO:0000115	
WARN	missing_definition	VO:0020627	IAO:0000115	
WARN	missing_definition	VO:0020628	IAO:0000115	
WARN	missing_definition	VO:0020629	IAO:0000115	
WARN	missing_definition	VO:0020630	IAO:0000115	
WARN	missing_definition	VO:0020631	IAO:0000115	
WARN	missing_definition	VO:0020632	IAO:0000115	
WARN	missing_definition	VO:0020633	IAO:0000115	
WARN	missing_definition	VO:0020634	IAO:0000115	
WARN	missing_definition	VO:0020635	IAO:0000115	
WARN	missing_definition	VO:0020636	IAO:0000115	
WARN	missing_definition	VO:0020637	IAO:0000115	
WARN	missing_definition	VO:0020638	IAO:0000115	
WARN	missing_definition	VO:0020639	IAO:0000115	
WARN	missing_definition	VO:0020640	IAO:0000115	
WARN	missing_definition	VO:0020641	IAO:0000115	
WARN	missing_definition	VO:0020642	IAO:0000115	
WARN	missing_definition	VO:0020643	IAO:0000115	
WARN	missing_definition	VO:0020644	IAO:0000115	
WARN	missing_definition	VO:0020645	IAO:0000115	
WARN	missing_definition	VO:0020646	IAO:0000115	
WARN	missing_definition	VO:0020647	IAO:0000115	
WARN	missing_definition	VO:0020648	IAO:0000115	
WARN	missing_definition	VO:0020649	IAO:0000115	
WARN	missing_definition	VO:0020651	IAO:0000115	
WARN	missing_definition	VO:0020652	IAO:0000115	
WARN	missing_definition	VO:0020654	IAO:0000115	
WARN	missing_definition	VO:0020655	IAO:0000115	
WARN	missing_definition	VO:0020656	IAO:0000115	
WARN	missing_definition	VO:0020657	IAO:0000115	
WARN	missing_definition	VO:0020658	IAO:0000115	
WARN	missing_definition	VO:0020659	IAO:0000115	
WARN	missing_definition	VO:0020660	IAO:0000115	
WARN	missing_definition	VO:0020661	IAO:0000115	
WARN	missing_definition	VO:0020662	IAO:0000115	
WARN	missing_definition	VO:0020663	IAO:0000115	
WARN	missing_definition	VO:0020664	IAO:0000115	
WARN	missing_definition	VO:0020665	IAO:0000115	
WARN	missing_definition	VO:0020666	IAO:0000115	
WARN	missing_definition	VO:0020667	IAO:0000115	
WARN	missing_definition	VO:0020668	IAO:0000115	
WARN	missing_definition	VO:0020669	IAO:0000115	
WARN	missing_definition	VO:0020670	IAO:0000115	
WARN	missing_definition	VO:0020671	IAO:0000115	
WARN	missing_definition	VO:0020672	IAO:0000115	
WARN	missing_definition	VO:0020673	IAO:0000115	
WARN	missing_definition	VO:0020674	IAO:0000115	
WARN	missing_definition	VO:0020675	IAO:0000115	
WARN	missing_definition	VO:0020676	IAO:0000115	
WARN	missing_definition	VO:0020677	IAO:0000115	
WARN	missing_definition	VO:0020678	IAO:0000115	
WARN	missing_definition	VO:0020679	IAO:0000115	
WARN	missing_definition	VO:0020680	IAO:0000115	
WARN	missing_definition	VO:0020681	IAO:0000115	
WARN	missing_definition	VO:0020682	IAO:0000115	
WARN	missing_definition	VO:0020683	IAO:0000115	
WARN	missing_definition	VO:0020684	IAO:0000115	
WARN	missing_definition	VO:0020685	IAO:0000115	
WARN	missing_definition	VO:0020686	IAO:0000115	
WARN	missing_definition	VO:0020687	IAO:0000115	
WARN	missing_definition	VO:0020688	IAO:0000115	
WARN	missing_definition	VO:0020689	IAO:0000115	
WARN	missing_definition	VO:0020690	IAO:0000115	
WARN	missing_definition	VO:0020691	IAO:0000115	
WARN	missing_definition	VO:0020692	IAO:0000115	
WARN	missing_definition	VO:0020693	IAO:0000115	
WARN	missing_definition	VO:0020694	IAO:0000115	
WARN	missing_definition	VO:0020695	IAO:0000115	
WARN	missing_definition	VO:0020696	IAO:0000115	
WARN	missing_definition	VO:0020697	IAO:0000115	
WARN	missing_definition	VO:0020698	IAO:0000115	
WARN	missing_definition	VO:0020699	IAO:0000115	
WARN	missing_definition	VO:0020700	IAO:0000115	
WARN	missing_definition	VO:0020701	IAO:0000115	
WARN	missing_definition	VO:0020702	IAO:0000115	
WARN	missing_definition	VO:0020703	IAO:0000115	
WARN	missing_definition	VO:0020704	IAO:0000115	
WARN	missing_definition	VO:0020705	IAO:0000115	
WARN	missing_definition	VO:0020706	IAO:0000115	
WARN	missing_definition	VO:0020707	IAO:0000115	
WARN	missing_definition	VO:0020708	IAO:0000115	
WARN	missing_definition	VO:0020709	IAO:0000115	
WARN	missing_definition	VO:0020710	IAO:0000115	
WARN	missing_definition	VO:0020711	IAO:0000115	
WARN	missing_definition	VO:0020712	IAO:0000115	
WARN	missing_definition	VO:0020713	IAO:0000115	
WARN	missing_definition	VO:0020714	IAO:0000115	
WARN	missing_definition	VO:0020715	IAO:0000115	
WARN	missing_definition	VO:0020716	IAO:0000115	
WARN	missing_definition	VO:0020717	IAO:0000115	
WARN	missing_definition	VO:0020718	IAO:0000115	
WARN	missing_definition	VO:0020719	IAO:0000115	
WARN	missing_definition	VO:0020720	IAO:0000115	
WARN	missing_definition	VO:0020721	IAO:0000115	
WARN	missing_definition	VO:0020722	IAO:0000115	
WARN	missing_definition	VO:0020723	IAO:0000115	
WARN	missing_definition	VO:0020724	IAO:0000115	
WARN	missing_definition	VO:0020725	IAO:0000115	
WARN	missing_definition	VO:0020726	IAO:0000115	
WARN	missing_definition	VO:0020727	IAO:0000115	
WARN	missing_definition	VO:0020728	IAO:0000115	
WARN	missing_definition	VO:0020729	IAO:0000115	
WARN	missing_definition	VO:0020730	IAO:0000115	
WARN	missing_definition	VO:0020731	IAO:0000115	
WARN	missing_definition	VO:0020732	IAO:0000115	
WARN	missing_definition	VO:0020733	IAO:0000115	
WARN	missing_definition	VO:0020734	IAO:0000115	
WARN	missing_definition	VO:0020735	IAO:0000115	
WARN	missing_definition	VO:0020736	IAO:0000115	
WARN	missing_definition	VO:0020737	IAO:0000115	
WARN	missing_definition	VO:0020738	IAO:0000115	
WARN	missing_definition	VO:0020739	IAO:0000115	
WARN	missing_definition	VO:0020740	IAO:0000115	
WARN	missing_definition	VO:0020741	IAO:0000115	
WARN	missing_definition	VO:0020742	IAO:0000115	
WARN	missing_definition	VO:0020743	IAO:0000115	
WARN	missing_definition	VO:0020744	IAO:0000115	
WARN	missing_definition	VO:0020745	IAO:0000115	
WARN	missing_definition	VO:0020746	IAO:0000115	
WARN	missing_definition	VO:0020747	IAO:0000115	
WARN	missing_definition	VO:0020748	IAO:0000115	
WARN	missing_definition	VO:0020749	IAO:0000115	
WARN	missing_definition	VO:0020750	IAO:0000115	
WARN	missing_definition	VO:0020751	IAO:0000115	
WARN	missing_definition	VO:0020752	IAO:0000115	
WARN	missing_definition	VO:0020753	IAO:0000115	
WARN	missing_definition	VO:0020754	IAO:0000115	
WARN	missing_definition	VO:0020755	IAO:0000115	
WARN	missing_definition	VO:0020756	IAO:0000115	
WARN	missing_definition	VO:0020757	IAO:0000115	
WARN	missing_definition	VO:0020758	IAO:0000115	
WARN	missing_definition	VO:0020759	IAO:0000115	
WARN	missing_definition	VO:0020760	IAO:0000115	
WARN	missing_definition	VO:0020761	IAO:0000115	
WARN	missing_definition	VO:0020762	IAO:0000115	
WARN	missing_definition	VO:0020763	IAO:0000115	
WARN	missing_definition	VO:0020764	IAO:0000115	
WARN	missing_definition	VO:0020765	IAO:0000115	
WARN	missing_definition	VO:0020766	IAO:0000115	
WARN	missing_definition	VO:0020767	IAO:0000115	
WARN	missing_definition	VO:0020768	IAO:0000115	
WARN	missing_definition	VO:0020769	IAO:0000115	
WARN	missing_definition	VO:0020770	IAO:0000115	
WARN	missing_definition	VO:0020771	IAO:0000115	
WARN	missing_definition	VO:0020772	IAO:0000115	
WARN	missing_definition	VO:0020773	IAO:0000115	
WARN	missing_definition	VO:0020774	IAO:0000115	
WARN	missing_definition	VO:0020775	IAO:0000115	
WARN	missing_definition	VO:0020776	IAO:0000115	
WARN	missing_definition	VO:0020777	IAO:0000115	
WARN	missing_definition	VO:0020778	IAO:0000115	
WARN	missing_definition	VO:0020779	IAO:0000115	
WARN	missing_definition	VO:0020780	IAO:0000115	
WARN	missing_definition	VO:0020781	IAO:0000115	
WARN	missing_definition	VO:0020782	IAO:0000115	
WARN	missing_definition	VO:0020783	IAO:0000115	
WARN	missing_definition	VO:0020784	IAO:0000115	
WARN	missing_definition	VO:0020785	IAO:0000115	
WARN	missing_definition	VO:0020786	IAO:0000115	
WARN	missing_definition	VO:0020787	IAO:0000115	
WARN	missing_definition	VO:0020788	IAO:0000115	
WARN	missing_definition	VO:0020789	IAO:0000115	
WARN	missing_definition	VO:0020790	IAO:0000115	
WARN	missing_definition	VO:0020791	IAO:0000115	
WARN	missing_definition	VO:0020792	IAO:0000115	
WARN	missing_definition	VO:0020793	IAO:0000115	
WARN	missing_definition	VO:0020794	IAO:0000115	
WARN	missing_definition	VO:0020795	IAO:0000115	
WARN	missing_definition	VO:0020796	IAO:0000115	
WARN	missing_definition	VO:0020797	IAO:0000115	
WARN	missing_definition	VO:0020798	IAO:0000115	
WARN	missing_definition	VO:0020799	IAO:0000115	
WARN	missing_definition	VO:0020800	IAO:0000115	
WARN	missing_definition	VO:0020801	IAO:0000115	
WARN	missing_definition	VO:0020802	IAO:0000115	
WARN	missing_definition	VO:0020803	IAO:0000115	
WARN	missing_definition	VO:0020804	IAO:0000115	
WARN	missing_definition	VO:0020805	IAO:0000115	
WARN	missing_definition	VO:0020806	IAO:0000115	
WARN	missing_definition	VO:0020807	IAO:0000115	
WARN	missing_definition	VO:0020808	IAO:0000115	
WARN	missing_definition	VO:0020809	IAO:0000115	
WARN	missing_definition	VO:0020810	IAO:0000115	
WARN	missing_definition	VO:0020811	IAO:0000115	
WARN	missing_definition	VO:0020812	IAO:0000115	
WARN	missing_definition	VO:0020813	IAO:0000115	
WARN	missing_definition	VO:0020814	IAO:0000115	
WARN	missing_definition	VO:0020815	IAO:0000115	
WARN	missing_definition	VO:0020816	IAO:0000115	
WARN	missing_definition	VO:0020817	IAO:0000115	
WARN	missing_definition	VO:0020818	IAO:0000115	
WARN	missing_definition	VO:0020819	IAO:0000115	
WARN	missing_definition	VO:0020820	IAO:0000115	
WARN	missing_definition	VO:0020821	IAO:0000115	
WARN	missing_definition	VO:0020822	IAO:0000115	
WARN	missing_definition	VO:0020823	IAO:0000115	
WARN	missing_definition	VO:0020824	IAO:0000115	
WARN	missing_definition	VO:0020825	IAO:0000115	
WARN	missing_definition	VO:0020826	IAO:0000115	
WARN	missing_definition	VO:0020827	IAO:0000115	
WARN	missing_definition	VO:0020828	IAO:0000115	
WARN	missing_definition	VO:0020829	IAO:0000115	
WARN	missing_definition	VO:0020830	IAO:0000115	
WARN	missing_definition	VO:0020831	IAO:0000115	
WARN	missing_definition	VO:0020832	IAO:0000115	
WARN	missing_definition	VO:0020833	IAO:0000115	
WARN	missing_definition	VO:0020834	IAO:0000115	
WARN	missing_definition	VO:0020835	IAO:0000115	
WARN	missing_definition	VO:0020836	IAO:0000115	
WARN	missing_definition	VO:0020837	IAO:0000115	
WARN	missing_definition	VO:0020838	IAO:0000115	
WARN	missing_definition	VO:0020839	IAO:0000115	
WARN	missing_definition	VO:0020840	IAO:0000115	
WARN	missing_definition	VO:0020841	IAO:0000115	
WARN	missing_definition	VO:0020842	IAO:0000115	
WARN	missing_definition	VO:0020843	IAO:0000115	
WARN	missing_definition	VO:0020844	IAO:0000115	
WARN	missing_definition	VO:0020845	IAO:0000115	
WARN	missing_definition	VO:0020846	IAO:0000115	
WARN	missing_definition	VO:0020847	IAO:0000115	
WARN	missing_definition	VO:0020848	IAO:0000115	
WARN	missing_definition	VO:0020849	IAO:0000115	
WARN	missing_definition	VO:0020850	IAO:0000115	
WARN	missing_definition	VO:0020851	IAO:0000115	
WARN	missing_definition	VO:0020852	IAO:0000115	
WARN	missing_definition	VO:0020853	IAO:0000115	
WARN	missing_definition	VO:0020854	IAO:0000115	
WARN	missing_definition	VO:0020855	IAO:0000115	
WARN	missing_definition	VO:0020856	IAO:0000115	
WARN	missing_definition	VO:0020857	IAO:0000115	
WARN	missing_definition	VO:0020858	IAO:0000115	
WARN	missing_definition	VO:0020859	IAO:0000115	
WARN	missing_definition	VO:0020860	IAO:0000115	
WARN	missing_definition	VO:0020861	IAO:0000115	
WARN	missing_definition	VO:0020862	IAO:0000115	
WARN	missing_definition	VO:0020863	IAO:0000115	
WARN	missing_definition	VO:0020864	IAO:0000115	
WARN	missing_definition	VO:0020865	IAO:0000115	
WARN	missing_definition	VO:0020866	IAO:0000115	
WARN	missing_definition	VO:0020867	IAO:0000115	
WARN	missing_definition	VO:0020868	IAO:0000115	
WARN	missing_definition	VO:0020869	IAO:0000115	
WARN	missing_definition	VO:0020870	IAO:0000115	
WARN	missing_definition	VO:0020871	IAO:0000115	
WARN	missing_definition	VO:0020872	IAO:0000115	
WARN	missing_definition	VO:0020873	IAO:0000115	
WARN	missing_definition	VO:0020874	IAO:0000115	
WARN	missing_definition	VO:0020875	IAO:0000115	
WARN	missing_definition	VO:0020876	IAO:0000115	
WARN	missing_definition	VO:0020877	IAO:0000115	
WARN	missing_definition	VO:0020878	IAO:0000115	
WARN	missing_definition	VO:0020879	IAO:0000115	
WARN	missing_definition	VO:0020880	IAO:0000115	
WARN	missing_definition	VO:0020881	IAO:0000115	
WARN	missing_definition	VO:0020882	IAO:0000115	
WARN	missing_definition	VO:0020883	IAO:0000115	
WARN	missing_definition	VO:0020884	IAO:0000115	
WARN	missing_definition	VO:0020885	IAO:0000115	
WARN	missing_definition	VO:0020886	IAO:0000115	
WARN	missing_definition	VO:0020887	IAO:0000115	
WARN	missing_definition	VO:0020888	IAO:0000115	
WARN	missing_definition	VO:0020889	IAO:0000115	
WARN	missing_definition	VO:0020890	IAO:0000115	
WARN	missing_definition	VO:0020891	IAO:0000115	
WARN	missing_definition	VO:0020892	IAO:0000115	
WARN	missing_definition	VO:0020893	IAO:0000115	
WARN	missing_definition	VO:0020894	IAO:0000115	
WARN	missing_definition	VO:0020895	IAO:0000115	
WARN	missing_definition	VO:0020896	IAO:0000115	
WARN	missing_definition	VO:0020897	IAO:0000115	
WARN	missing_definition	VO:0020898	IAO:0000115	
WARN	missing_definition	VO:0020899	IAO:0000115	
WARN	missing_definition	VO:0020900	IAO:0000115	
WARN	missing_definition	VO:0020901	IAO:0000115	
WARN	missing_definition	VO:0020902	IAO:0000115	
WARN	missing_definition	VO:0020903	IAO:0000115	
WARN	missing_definition	VO:0020904	IAO:0000115	
WARN	missing_definition	VO:0020905	IAO:0000115	
WARN	missing_definition	VO:0020906	IAO:0000115	
WARN	missing_definition	VO:0020907	IAO:0000115	
WARN	missing_definition	VO:0020908	IAO:0000115	
WARN	missing_definition	VO:0020909	IAO:0000115	
WARN	missing_definition	VO:0020910	IAO:0000115	
WARN	missing_definition	VO:0020911	IAO:0000115	
WARN	missing_definition	VO:0020912	IAO:0000115	
WARN	missing_definition	VO:0020913	IAO:0000115	
WARN	missing_definition	VO:0020914	IAO:0000115	
WARN	missing_definition	VO:0020915	IAO:0000115	
WARN	missing_definition	VO:0020916	IAO:0000115	
WARN	missing_definition	VO:0020917	IAO:0000115	
WARN	missing_definition	VO:0020918	IAO:0000115	
WARN	missing_definition	VO:0020919	IAO:0000115	
WARN	missing_definition	VO:0020920	IAO:0000115	
WARN	missing_definition	VO:0020921	IAO:0000115	
WARN	missing_definition	VO:0020922	IAO:0000115	
WARN	missing_definition	VO:0020923	IAO:0000115	
WARN	missing_definition	VO:0020924	IAO:0000115	
WARN	missing_definition	VO:0020925	IAO:0000115	
WARN	missing_definition	VO:0020926	IAO:0000115	
WARN	missing_definition	VO:0020927	IAO:0000115	
WARN	missing_definition	VO:0020928	IAO:0000115	
WARN	missing_definition	VO:0020929	IAO:0000115	
WARN	missing_definition	VO:0020930	IAO:0000115	
WARN	missing_definition	VO:0020931	IAO:0000115	
WARN	missing_definition	VO:0020932	IAO:0000115	
WARN	missing_definition	VO:0020933	IAO:0000115	
WARN	missing_definition	VO:0020934	IAO:0000115	
WARN	missing_definition	VO:0020935	IAO:0000115	
WARN	missing_definition	VO:0020936	IAO:0000115	
WARN	missing_definition	VO:0020937	IAO:0000115	
WARN	missing_definition	VO:0020938	IAO:0000115	
WARN	missing_definition	VO:0020939	IAO:0000115	
WARN	missing_definition	VO:0020940	IAO:0000115	
WARN	missing_definition	VO:0020941	IAO:0000115	
WARN	missing_definition	VO:0020942	IAO:0000115	
WARN	missing_definition	VO:0020943	IAO:0000115	
WARN	missing_definition	VO:0020944	IAO:0000115	
WARN	missing_definition	VO:0020945	IAO:0000115	
WARN	missing_definition	VO:0020946	IAO:0000115	
WARN	missing_definition	VO:0020947	IAO:0000115	
WARN	missing_definition	VO:0020948	IAO:0000115	
WARN	missing_definition	VO:0020949	IAO:0000115	
WARN	missing_definition	VO:0020950	IAO:0000115	
WARN	missing_definition	VO:0020951	IAO:0000115	
WARN	missing_definition	VO:0020952	IAO:0000115	
WARN	missing_definition	VO:0020953	IAO:0000115	
WARN	missing_definition	VO:0020954	IAO:0000115	
WARN	missing_definition	VO:0020955	IAO:0000115	
WARN	missing_definition	VO:0020956	IAO:0000115	
WARN	missing_definition	VO:0020957	IAO:0000115	
WARN	missing_definition	VO:0020958	IAO:0000115	
WARN	missing_definition	VO:0020959	IAO:0000115	
WARN	missing_definition	VO:0020960	IAO:0000115	
WARN	missing_definition	VO:0020961	IAO:0000115	
WARN	missing_definition	VO:0020962	IAO:0000115	
WARN	missing_definition	VO:0020963	IAO:0000115	
WARN	missing_definition	VO:0020964	IAO:0000115	
WARN	missing_definition	VO:0020965	IAO:0000115	
WARN	missing_definition	VO:0020966	IAO:0000115	
WARN	missing_definition	VO:0020967	IAO:0000115	
WARN	missing_definition	VO:0020968	IAO:0000115	
WARN	missing_definition	VO:0020969	IAO:0000115	
WARN	missing_definition	VO:0020970	IAO:0000115	
WARN	missing_definition	VO:0020971	IAO:0000115	
WARN	missing_definition	VO:0020972	IAO:0000115	
WARN	missing_definition	VO:0020973	IAO:0000115	
WARN	missing_definition	VO:0020974	IAO:0000115	
WARN	missing_definition	VO:0020975	IAO:0000115	
WARN	missing_definition	VO:0020976	IAO:0000115	
WARN	missing_definition	VO:0020977	IAO:0000115	
WARN	missing_definition	VO:0020978	IAO:0000115	
WARN	missing_definition	VO:0020979	IAO:0000115	
WARN	missing_definition	VO:0020980	IAO:0000115	
WARN	missing_definition	VO:0020981	IAO:0000115	
WARN	missing_definition	VO:0020982	IAO:0000115	
WARN	missing_definition	VO:0020983	IAO:0000115	
WARN	missing_definition	VO:0020984	IAO:0000115	
WARN	missing_definition	VO:0020985	IAO:0000115	
WARN	missing_definition	VO:0020986	IAO:0000115	
WARN	missing_definition	VO:0020987	IAO:0000115	
WARN	missing_definition	VO:0020988	IAO:0000115	
WARN	missing_definition	VO:0020989	IAO:0000115	
WARN	missing_definition	VO:0020990	IAO:0000115	
WARN	missing_definition	VO:0020991	IAO:0000115	
WARN	missing_definition	VO:0020992	IAO:0000115	
WARN	missing_definition	VO:0020993	IAO:0000115	
WARN	missing_definition	VO:0020994	IAO:0000115	
WARN	missing_definition	VO:0020995	IAO:0000115	
WARN	missing_definition	VO:0020996	IAO:0000115	
WARN	missing_definition	VO:0020997	IAO:0000115	
WARN	missing_definition	VO:0020998	IAO:0000115	
WARN	missing_definition	VO:0020999	IAO:0000115	
WARN	missing_definition	VO:0021000	IAO:0000115	
WARN	missing_definition	VO:0021001	IAO:0000115	
WARN	missing_definition	VO:0021002	IAO:0000115	
WARN	missing_definition	VO:0021003	IAO:0000115	
WARN	missing_definition	VO:0021004	IAO:0000115	
WARN	missing_definition	VO:0021005	IAO:0000115	
WARN	missing_definition	VO:0021006	IAO:0000115	
WARN	missing_definition	VO:0021007	IAO:0000115	
WARN	missing_definition	VO:0021008	IAO:0000115	
WARN	missing_definition	VO:0021009	IAO:0000115	
WARN	missing_definition	VO:0021010	IAO:0000115	
WARN	missing_definition	VO:0021011	IAO:0000115	
WARN	missing_definition	VO:0021012	IAO:0000115	
WARN	missing_definition	VO:0021013	IAO:0000115	
