#mapping_set_id: http://purl.obolibrary.org/obo/vo/mappings/vo-rxnorm.sssom.tsv
#mapping_set_title: Vaccine Ontology to RxNorm Mappings
#license: https://creativecommons.org/licenses/by/4.0/
#curie_map:
#  VO: 'http://purl.obolibrary.org/obo/VO_'
#  oboInOwl: 'http://www.geneontology.org/formats/oboInOwl#'
#  rxnorm: 'http://purl.bioontology.org/ontology/RXNORM/'
subject_id	subject_label	object_id	predicate_id	mapping_justification
VO:0019366	1 ML hepatitis B surface antigen (isoform L), recombinant 0.01 MG/ML / hepatitis B surface antigen (isoform M), recombinant 0.01 MG/ML / hepatitis B surface antigen (isoform S), recombinant 0.01 MG/ML Injection [Prehevbrio]	rxnorm:2588240	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019367	1 ML hepatitis B surface antigen vaccine 0.0025 MG/ML Prefilled Syringe	rxnorm:995161	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019368	1 ML hepatitis B surface antigen vaccine 0.0025 MG/ML Prefilled Syringe [Recombivax]	rxnorm:995163	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019369	1 ML hepatitis B surface antigen vaccine 0.04 MG/ML Injection	rxnorm:830261	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019370	1 ML hepatitis B surface antigen vaccine 0.04 MG/ML Injection [Recombivax]	rxnorm:830263	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019371	1 ML rabies virus vaccine flury-lep strain 2.5 UNT/ML Injection	rxnorm:830460	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019372	1 ML rabies virus vaccine wistar strain PM-1503-3M (human), inactivated 2.5 UNT/ML Injection	rxnorm:830467	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019373	1 ML rabies virus vaccine wistar strain PM-1503-3M (human), inactivated 2.5 UNT/ML Injection [Imovax]	rxnorm:830470	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019374	1.5 ML hepatitis B surface antigen vaccine 0.02 MG/ML Prefilled Syringe	rxnorm:798431	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019375	1.5 ML hepatitis B surface antigen vaccine 0.02 MG/ML Prefilled Syringe [Engerix-B]	rxnorm:798432	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019376	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine / hepatitis B surface antigen vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Injection	rxnorm:2109613	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019377	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine / hepatitis B surface antigen vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Injection [Vaxelis]	rxnorm:2109618	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019378	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine / hepatitis B surface antigen vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Prefilled Syringe	rxnorm:2468236	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019379	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine / hepatitis B surface antigen vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Prefilled Syringe [Vaxelis]	rxnorm:2468238	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019380	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Injection	rxnorm:1657394	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019381	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / hepatitis B surface antigen vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Injectable Suspension	rxnorm:829970	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019382	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / hepatitis B surface antigen vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Injectable Suspension [Pediarix]	rxnorm:829973	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019383	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / hepatitis B surface antigen vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Prefilled Syringe	rxnorm:829986	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019384	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Prefilled Syringe	rxnorm:830554	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019385	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Injection	rxnorm:1657429	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019386	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Injection [Quadracel]	rxnorm:1657432	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019387	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Prefilled Syringe [Quadracel]	rxnorm:2593120	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019388	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Suspension [ACEL-IMUNE]	rxnorm:365627	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019389	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Suspension [Certiva]	rxnorm:365683	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019390	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Suspension [Tripedia]	rxnorm:798311	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019391	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injection	rxnorm:1657463	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019392	acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injection [Daptacel]	rxnorm:1657871	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019393	acellular pertussis vaccine, inactivated 0.08 MG/ML / diphtheria toxoid vaccine, inactivated 15 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:795938	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019394	acellular pertussis vaccine, inactivated 0.08 MG/ML / diphtheria toxoid vaccine, inactivated 18 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:830518	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019395	acellular pertussis vaccine, inactivated 0.08 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 12 UNT/ML Injectable Solution	rxnorm:359455	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019396	acellular pertussis vaccine, inactivated 0.08 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 12 UNT/ML Injectable Suspension	rxnorm:795930	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019397	acellular pertussis vaccine, inactivated 0.116 MG/ML / diphtheria toxoid vaccine, inactivated 50 UNT/ML / hepatitis B surface antigen vaccine 0.02 MG/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injectable Suspension	rxnorm:829971	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019398	acellular pertussis vaccine, inactivated 0.116 MG/ML / diphtheria toxoid vaccine, inactivated 50 UNT/ML / hepatitis B surface antigen vaccine 0.02 MG/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injectable Suspension [Pediarix]	rxnorm:829974	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019399	acellular pertussis vaccine, inactivated 0.936 MG/ML / diphtheria toxoid vaccine, inactivated 13.4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:1359438	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019400	acellular pertussis vaccine, inactivated 0.936 UNT/ML / diphtheria toxoid vaccine, inactivated 13.4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:798309	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019401	acellular pertussis vaccine, inactivated 600 UNT/ML	rxnorm:380956	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019402	acellular pertussis vaccine, inactivated 600 UNT/ML Injectable Solution	rxnorm:251653	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019403	acellular pertussis vaccine, inactivated 8 UNT/ML / diphtheria toxoid vaccine, inactivated 13.4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:795939	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019404	acellular pertussis vaccine, inactivated 8 UNT/ML / diphtheria toxoid vaccine, inactivated 25 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:807415	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019405	acellular pertussis vaccine, inactivated 96 UNT/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 68 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML [Pentacel]	rxnorm:2585716	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019406	Bacillus anthracis strain V770-NP1-R antigens 0.1 MG/ML	rxnorm:2273309	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019407	Bacillus anthracis strain V770-NP1-R antigens 0.1 MG/ML [Biothrax]	rxnorm:2273313	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019408	Bacillus anthracis strain V770-NP1-R antigens 0.1 MG/ML Injectable Suspension	rxnorm:832679	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019409	Bacillus anthracis strain V770-NP1-R antigens Injectable Suspension	rxnorm:2273311	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019410	Bacillus anthracis strain V770-NP1-R antigens Injectable Suspension [Biothrax]	rxnorm:2273314	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019411	BCG, live, Tice strain 50 MG Injection	rxnorm:1653579	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019412	BCG, Live, Tice Strain Injection	rxnorm:1653578	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019413	Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine 0.006 MG/ML / hepatitis B surface antigen vaccine 0.02 MG/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [Vaxelis]	rxnorm:2109617	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019414	Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [Quadracel]	rxnorm:2587056	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019415	Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.0468 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.0468 MG/ML / diphtheria toxoid vaccine, inactivated 13.4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [Tripedia]	rxnorm:1300391	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019416	Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.0468 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.0468 MG/ML / diphtheria toxoid vaccine, inactivated 13.4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:1300390	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019417	Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.0468 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.0468 MG/ML / diphtheria toxoid vaccine, inactivated 13.4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension [Tripedia]	rxnorm:1300392	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019419	Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.069 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.0016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.0032 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.0064 MG/ML / diphtheria toxoid vaccine, inactivated 18 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:1300401	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019420	Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.069 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.0016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.0032 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.0064 MG/ML / diphtheria toxoid vaccine, inactivated 18 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [ACEL-IMUNE]	rxnorm:1300402	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019421	Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.069 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.0016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.0032 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.0064 MG/ML / diphtheria toxoid vaccine, inactivated 18 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension [ACEL-IMUNE]	rxnorm:1300403	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019422	Bordetella pertussis toxoid vaccine, inactivated 0.08 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 12 UNT/ML [Certiva]	rxnorm:1300395	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019423	Bordetella pertussis toxoid vaccine, inactivated 0.08 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 12 UNT/ML Injectable Suspension	rxnorm:1300394	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019424	Bordetella pertussis toxoid vaccine, inactivated 0.08 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 12 UNT/ML Injectable Suspension [Certiva]	rxnorm:1300396	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019425	diphtheria toxoid vaccine, inactivated / Haemophilus capsular oligosaccharide Injectable Solution	rxnorm:378439	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019426	diphtheria toxoid vaccine, inactivated / Haemophilus capsular oligosaccharide Injectable Solution [Prohibit]	rxnorm:363455	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019427	diphtheria toxoid vaccine, inactivated / Haemophilus capsular oligosaccharide Injectable Suspension	rxnorm:795941	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019428	diphtheria toxoid vaccine, inactivated / Haemophilus capsular oligosaccharide Injectable Suspension [HibTITER]	rxnorm:795944	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019429	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injection [Decavac]	rxnorm:1657596	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019430	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injection [Tdvax]	rxnorm:2106332	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019431	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Prefilled Syringe [Decavac]	rxnorm:807275	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019432	diphtheria toxoid vaccine, inactivated 0.036 MG/ML / Haemophilus capsular oligosaccharide 0.05 MG/ML [Prohibit]	rxnorm:574101	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019433	diphtheria toxoid vaccine, inactivated 0.036 MG/ML / Haemophilus capsular oligosaccharide 0.05 MG/ML Injectable Solution	rxnorm:260122	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019434	diphtheria toxoid vaccine, inactivated 0.036 MG/ML / Haemophilus capsular oligosaccharide 0.05 MG/ML Injectable Solution [Prohibit]	rxnorm:260299	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019435	diphtheria toxoid vaccine, inactivated 0.05 MG/ML / Haemophilus capsular oligosaccharide 0.02 MG/ML [HibTITER]	rxnorm:795943	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019436	diphtheria toxoid vaccine, inactivated 0.05 MG/ML / Haemophilus capsular oligosaccharide 0.02 MG/ML Injectable Suspension	rxnorm:795942	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019437	diphtheria toxoid vaccine, inactivated 0.05 MG/ML / Haemophilus capsular oligosaccharide 0.02 MG/ML Injectable Suspension [HibTITER]	rxnorm:795945	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019438	diphtheria toxoid vaccine, inactivated 0.2 UNT/ML	rxnorm:342864	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019439	diphtheria toxoid vaccine, inactivated 0.2 UNT/ML Injectable Solution	rxnorm:247766	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019440	diphtheria toxoid vaccine, inactivated 13.2 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:802049	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019441	diphtheria toxoid vaccine, inactivated 13.4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Solution	rxnorm:795926	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019442	diphtheria toxoid vaccine, inactivated 13.4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:805379	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019443	diphtheria toxoid vaccine, inactivated 15 UNT/ML	rxnorm:795937	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019444	diphtheria toxoid vaccine, inactivated 18 UNT/ML	rxnorm:795935	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019445	diphtheria toxoid vaccine, inactivated 20 LFU/ML / tetanus toxoid vaccine, inactivated 10 LFU/ML Injectable Suspension	rxnorm:200288	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019446	diphtheria toxoid vaccine, inactivated 20 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:205256	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019447	diphtheria toxoid vaccine, inactivated 25 LFU/ML	rxnorm:402457	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019448	diphtheria toxoid vaccine, inactivated 25 LFU/ML / tetanus toxoid vaccine, inactivated 10 LFU/ML Injectable Suspension	rxnorm:200260	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019449	diphtheria toxoid vaccine, inactivated 25 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension	rxnorm:205255	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019450	diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injectable Suspension	rxnorm:204525	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019451	diphtheria toxoid vaccine, inactivated 4 LFU/ML	rxnorm:402455	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019452	diphtheria toxoid vaccine, inactivated 4 LFU/ML / tetanus toxoid vaccine, inactivated 10 LFU/ML Injectable Suspension	rxnorm:200259	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019453	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [Decavac]	rxnorm:807274	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019454	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection	rxnorm:1657594	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019455	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Decavac]	rxnorm:1657598	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019456	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Tenivac]	rxnorm:1657595	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019457	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe	rxnorm:1360484	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019458	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe [Decavac]	rxnorm:1360433	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019459	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe [Tenivac]	rxnorm:1359524	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019460	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injectable Suspension	rxnorm:205257	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019461	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 4 UNT/ML [Tdvax]	rxnorm:2106331	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019462	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 4 UNT/ML Injection	rxnorm:1866066	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019463	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 4 UNT/ML Injection [Tdvax]	rxnorm:2106335	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019464	diphtheria toxoid vaccine, inactivated 5 MG/ML / tetanus toxoid vaccine, inactivated 10 MG/ML Injectable Suspension	rxnorm:583410	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019465	BCG, live, Tice strain	rxnorm:221050	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019466	diphtheria toxoid vaccine, inactivated 50 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection	rxnorm:1866068	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019467	diphtheria toxoid vaccine, inactivated 50 UNT/ML Injectable Solution	rxnorm:247765	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019468	Haemophilus capsular oligosaccharide / Neisseria meningitidis Injectable Solution	rxnorm:374588	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
VO:0019469	Haemophilus capsular oligosaccharide / Neisseria meningitidis Injectable Suspension	rxnorm:606316	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
