#mapping_set_id: http://purl.obolibrary.org/obo/vo/mappings/vo-omop.sssom.tsv
#mapping_set_title: Vaccine Ontology to OMOP Mappings
#license: https://creativecommons.org/licenses/by/4.0/
#curie_map:
#  VO: 'http://purl.obolibrary.org/obo/VO_'
#  oboInOwl: 'http://www.geneontology.org/formats/oboInOwl#'
#  omop: 'http://api.ohdsi.org/WebAPI/vocabulary/concept/'
subject_id	subject_label	object_id	predicate_id	mapping_justification
VO:0017322	diphtheria toxoid vaccine, inactivated / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution [Infanrix-Hib]	omop:40755189	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017323	diphtheria toxoid vaccine, inactivated / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Suspension	omop:36810981	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017324	diphtheria toxoid vaccine, inactivated / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Suspension [Act-HIB DTP]	omop:36811692	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017325	diphtheria toxoid vaccine, inactivated / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Suspension [Infanrix-Hib]	omop:36813338	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017326	diphtheria toxoid vaccine, inactivated / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine Injectable Solution	omop:44120573	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017327	diphtheria toxoid vaccine, inactivated / Human poliovirus / tetanus toxoid vaccine, inactivated Injectable Suspension	omop:36264378	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017328	diphtheria toxoid vaccine, inactivated / Human poliovirus / tetanus toxoid vaccine, inactivated Injectable Suspension [Revaxis]	omop:36274763	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017329	diphtheria toxoid vaccine, inactivated / influenza B virus antigen / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution	omop:36405734	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017330	diphtheria toxoid vaccine, inactivated / influenza B virus antigen / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution [Act-HIB DTP]	omop:36405030	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017331	diphtheria toxoid vaccine, inactivated / influenza B virus antigen / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution [Infanrix]	omop:36404259	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017332	diphtheria toxoid vaccine, inactivated / influenza B virus antigen / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injection	omop:21099524	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017333	diphtheria toxoid vaccine, inactivated / influenza B virus antigen / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injection [Act-HIB DTP]	omop:21070185	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017334	diphtheria toxoid vaccine, inactivated / influenza B virus antigen / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injection [Infanrix]	omop:21079897	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017335	diphtheria toxoid vaccine, inactivated / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Injectable Solution	omop:36408030	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017336	diphtheria toxoid vaccine, inactivated / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Injectable Solution [Pediacel]	omop:36408849	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017337	diphtheria toxoid vaccine, inactivated / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Injectable Suspension	omop:35770408	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017338	diphtheria toxoid vaccine, inactivated / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Injectable Suspension [Pediacel]	omop:35770617	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017339	diphtheria toxoid vaccine, inactivated / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Prefilled Syringe	omop:21079894	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017340	diphtheria toxoid vaccine, inactivated / influenza B virus antigen, Hong Kong 330-2001 / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Prefilled Syringe [Pediacel]	omop:21148592	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017341	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Injectable Solution	omop:44120572	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017342	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Injectable Solution [Infanrix]	omop:35770619	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017343	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Injectable Solution [Repevax]	omop:35770618	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017344	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Prefilled Syringe	omop:21119060	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017345	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Prefilled Syringe [Boostrix]	omop:40893627	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017346	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Prefilled Syringe [Infanrix]	omop:21099522	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017347	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Prefilled Syringe [Quatro Virelon No]	omop:41143679	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017348	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Prefilled Syringe [Repevax]	omop:21089624	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017349	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution	omop:44042944	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017350	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution [Acel Imune]	omop:41080816	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017351	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution [Di Te Tuss Asid]	omop:40955889	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017352	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution [Dpt Merieux]	omop:40987119	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017353	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution [Dpt Vaccinol]	omop:40893625	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017354	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution [Hib Dpt Merieux]	omop:40862430	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017355	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution [Hibdpt Vaccinol]	omop:41268094	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017356	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution [Infanrix]	omop:35762217	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017357	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Solution [Tri-Immunol Im]	omop:44095966	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017358	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Suspension	omop:44120574	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017359	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Suspension [Boostrix]	omop:44070166	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017360	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Injectable Suspension [Infanrix]	omop:40755183	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017361	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Prefilled Syringe	omop:21128853	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017362	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Prefilled Syringe [Dtp Rix]	omop:40987118	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017363	diphtheria toxoid vaccine, inactivated / Pertussis Vaccine / tetanus toxoid vaccine, inactivated Prefilled Syringe [Infanrix]	omop:21148598	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017364	diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxin Injectable Suspension	omop:43134665	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017365	diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxin Injectable Suspension [Revaxis]	omop:43167739	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017366	diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Injectable Solution	omop:35745313	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017367	diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Injectable Solution [Revaxis]	omop:35766310	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017368	diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Prefilled Syringe	omop:21050395	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017369	diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / tetanus toxoid vaccine, inactivated Prefilled Syringe [Revaxis]	omop:21119061	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017370	diphtheria toxoid vaccine, inactivated / tetanus toxin Injectable Solution	omop:44107525	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017371	diphtheria toxoid vaccine, inactivated / tetanus toxin Injectable Suspension	omop:44107524	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017372	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Solution [Boostrix]	omop:35745500	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017373	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Solution [Di Tetasorbat]	omop:41018107	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017374	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Solution [Diftavax]	omop:35753886	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017375	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Solution [Dt Impfstoff]	omop:40831216	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017376	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Solution [Dt Vaccinol]	omop:40862431	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017377	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Solution [Dt Wellcovax]	omop:40987120	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017378	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Solution [Repevax]	omop:35758018	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017379	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Solution [Td Impfstoff]	omop:40893626	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017380	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Suspension [Diftavax]	omop:40755182	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017381	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Suspension [Td-Impfstoff Merieux]	omop:43804762	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017382	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injectable Suspension [Td-Pur]	omop:43822865	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017383	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injection [Adt Booster]	omop:43263935	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017384	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Injection [Adt Vaccine]	omop:43291130	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017385	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Prefilled Syringe [Boostrix]	omop:42481199	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017386	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Prefilled Syringe [Diftavax]	omop:21031164	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017387	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Prefilled Syringe [Dt Rix]	omop:40955890	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017388	diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Prefilled Syringe [Repevax]	omop:21060638	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017389	diphtheria toxoid vaccine, inactivated 0.05 MG/ML / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.05 MG/ML Injectable Solution	omop:44097415	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017390	diphtheria toxoid vaccine, inactivated 12.5 LFU/ML / tetanus toxoid vaccine, inactivated 12.5 LFU/ML Injectable Suspension	omop:36882829	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017391	diphtheria toxoid vaccine, inactivated 2 LFU/ML / tetanus toxoid vaccine, inactivated 2 LFU/ML Injection	omop:43515984	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017392	diphtheria toxoid vaccine, inactivated 2 LFU/ML / tetanus toxoid vaccine, inactivated 2 LFU/ML Injection Box of 10	omop:43517621	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017393	diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML [Adt Booster]	omop:43515871	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017394	diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML [Adt Vaccine]	omop:43515044	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017395	diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection	omop:43517201	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017396	diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Adt Booster]	omop:43516500	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017397	diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Adt Booster] Box of 5	omop:43516925	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017398	diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Adt Vaccine]	omop:43516499	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017399	diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection Box of 5	omop:43517622	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017400	diphtheria toxoid vaccine, inactivated 25 LFU/ML / Pertussis Vaccine 8 UNT/ML / tetanus toxoid vaccine, inactivated 10 LFU/ML [Tri-Immunol Im]	omop:44119406	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017401	diphtheria toxoid vaccine, inactivated 25 LFU/ML / Pertussis Vaccine 8 UNT/ML / tetanus toxoid vaccine, inactivated 10 LFU/ML Injectable Solution	omop:44032799	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017402	diphtheria toxoid vaccine, inactivated 25 LFU/ML / Pertussis Vaccine 8 UNT/ML / tetanus toxoid vaccine, inactivated 10 LFU/ML Injectable Solution [Tri-Immunol Im]	omop:44125477	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017403	diphtheria toxoid vaccine, inactivated 4 LFU/ML / tetanus toxin 10 LFU/ML Injectable Suspension	omop:44032798	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017404	diphtheria toxoid vaccine, inactivated 4 LFU/ML / tetanus toxin 10 LFU/ML Injectable Suspension Box of 5	omop:44071612	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017405	diphtheria toxoid vaccine, inactivated 4 LFU/ML / tetanus toxoid vaccine, inactivated 4 LFU/ML Injection	omop:43296524	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017406	diphtheria toxoid vaccine, inactivated 4 LFU/ML / tetanus toxoid vaccine, inactivated 4 LFU/ML Injection Box of 10	omop:43296523	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017407	diphtheria toxoid vaccine, inactivated 4 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML [Revaxis]	omop:36269372	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017408	diphtheria toxoid vaccine, inactivated 4 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension	omop:36262273	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017409	diphtheria toxoid vaccine, inactivated 4 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Revaxis]	omop:36260541	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017410	diphtheria toxoid vaccine, inactivated 4 UNT/ML / Pertussis Vaccine 0.021 MG/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML [Boostrix]	omop:44093466	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017411	diphtheria toxoid vaccine, inactivated 4 UNT/ML / Pertussis Vaccine 0.021 MG/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension	omop:44058800	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017412	diphtheria toxoid vaccine, inactivated 4 UNT/ML / Pertussis Vaccine 0.021 MG/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Boostrix]	omop:44073648	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017413	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML [Adt Booster]	omop:43274968	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017414	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML [Adt Vaccine]	omop:43263936	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017415	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML [Td-Impfstoff Merieux]	omop:43696927	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017416	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML [Td-Pur]	omop:43859078	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017417	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension	omop:43859079	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017418	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Td-Impfstoff Merieux]	omop:43804763	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017419	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Td-Pur]	omop:43696928	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017420	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection	omop:36894543	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017421	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection [Adt Booster]	omop:43269410	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017422	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection [Adt Booster] Box of 5	omop:43280292	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017423	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection [Adt Vaccine]	omop:43274969	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017424	diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection Box of 5	omop:43263937	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017425	diphtheria toxoid vaccine, inactivated 50 LFU/ML / Pertussis Vaccine 24 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 160 UNT/ML / tetanus toxoid vaccine, inactivated 10 LFU/ML Injectable Solution	omop:44084496	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017426	diphtheria toxoid vaccine, inactivated 50 LFU/ML / Pertussis Vaccine 24 UNT/ML / tetanus toxoid vaccine, inactivated 10 LFU/ML Injectable Solution	omop:44058799	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017427	diphtheria toxoid vaccine, inactivated 50 LFU/ML / tetanus toxin 10 LFU/ML Injectable Solution	omop:44032797	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017428	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine / meningococcal group C polysaccharide Injectable Solution	omop:36066375	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017429	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine / meningococcal group C polysaccharide Injectable Solution [Menitorix]	omop:36066373	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017430	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine / Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine Injectable Solution	omop:44055873	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017431	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine / Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine Injectable Solution [PedvaxHIB]	omop:44121770	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017432	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine / Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine Injectable Suspension	omop:44068858	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017433	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.015 MG / Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine 0.25 MG [PedvaxHIB]	omop:44119179	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017434	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.015 MG / Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine 0.25 MG Injectable Solution	omop:44110141	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017435	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.02 MG/ML	omop:44066066	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017436	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.02 MG/ML [Hiberix]	omop:44119178	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017437	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.02 MG/ML Injectable Solution	omop:44032644	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017438	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.02 MG/ML Injection	omop:587658	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017439	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.02 MG/ML Injection [Hiberix]	omop:44086291	oboInOwl:hasDbXref	semapv:ManualMappingCuration
VO:0017440	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.08 MG/ML	omop:42725397	oboInOwl:hasDbXref	semapv:ManualMappingCuration
